author,published_at,like_count,processed_text,sentiment_label,sentiment_score,detected_emotion
@music_994,2022-10-13 16:58:47,0.0,yedi raja aile vako vaye pani hamle pakka pani freedom pauthyem bhutan hernus tyaha ni raja chan freedom chani british pani rani royal family chan bolna paincha tyo bela sala kukur le afnoo swartha herera nepali janta lai brain wash garera india ko lagi kaam garney chorr ho yo sala ani teesko koko maryo vanni kura chai rastra ko decision narakhda huncha prachanda isnot good fpr nation politician old bad imagespe jholey,NEGATIVE,0.9330277442932129,joy
@Gurung8,2022-11-09 16:04:40,0.0,imagine didnt enter politics,NEGATIVE,0.975078284740448,surprise
@enigma7395,2022-06-23 15:46:48,0.0,got goosebumpsbrjai hind brsalute every soldier defending u,NEGATIVE,0.992219865322113,neutral
@adamff3512,2022-10-16 10:46:57,0.0,human god,POSITIVE,0.9976531863212585,neutral
@sangramroy3583,2021-12-10 17:22:47,2.0,strong nd capable,POSITIVE,0.9998346567153931,neutral
@ugamhotep7248,2022-05-12 04:22:38,20.0,jaihindbrfrom namibia,NEGATIVE,0.95981365442276,neutral
@IndicThoughts8,2021-12-06 15:08:43,3.0,need combined editing navyairground giving goosebump,NEGATIVE,0.9890708923339844,neutral
@reshamshrestha5932,2022-10-31 13:34:31,2.0,wow salute good video,POSITIVE,0.9998704195022583,surprise
@dextermorganbloodspattersp6382,2022-10-03 16:47:35,44.0,nice nice brcongratulations indiabr also completion latest aircraft carrierresearch vessel vikrantbrwill making port call country taiwan replenishment possible layover crewbrbrblessup india wion staysafe,NEGATIVE,0.8960391283035278,joy
@manbahadurtamang9010,2022-11-05 13:32:04,1.0,thank badri sir nice song,POSITIVE,0.9998224377632141,joy
@Nmax,2022-11-28 16:04:47,0.0,excellent initiative here many,POSITIVE,0.9998754262924194,joy
@pratishtha6162,2022-08-28 05:43:20,0.0,proud indian indian army,POSITIVE,0.9998096823692322,joy
@2ACreators,2022-11-01 13:58:43,0.0,brit time eliminate old corrupt minister replace educated youth bra hrefhttpwwwyoutubecomresultssearchquerynonotagainnonotagaina,NEGATIVE,0.9824149012565613,neutral
@Prateekthapa1991,2022-10-14 13:54:37,0.0,real journalism,POSITIVE,0.9997522234916687,neutral
@anupamachannan602,2021-11-23 13:13:56,12.0,heartfelt respect gratitude willingly go extreme condition safe guard life boundries nation also family brwe sit comfort complain heat cold want luxury kind army training made compulsory least option every educational institution wish ncc mother credit training much life long live indian army,NEGATIVE,0.9415543675422668,joy
@ishworacharya9967,2022-04-15 04:04:13,1.0,best wish mero dear dai prachanda,POSITIVE,0.9969502091407776,joy
@YTVIDEOCHANNEL0,2022-04-18 16:52:50,1.0,sarmila bardewa ramro actress honi,NEGATIVE,0.6970338225364685,neutral
@astherthemetalhead3000,2022-08-15 04:28:18,0.0,happy independence jai hind,POSITIVE,0.9989652633666992,joy
@adamwills3070,2022-11-08 22:28:55,0.0,sanjay respect cheap,POSITIVE,0.870632529258728,neutral
@gouravrana1307,2022-02-04 19:24:16,1.0,thankyou internatinol friend love india,POSITIVE,0.9997122883796692,joy
@manirai3525,2022-04-30 19:56:51,1.0,actor song super,POSITIVE,0.9795715808868408,surprise
@sukratamang4567,2022-07-01 07:27:05,0.0,,POSITIVE,0.7481208443641663,neutral
@kazzi7669,2022-10-14 15:55:12,0.0,one main thing missed time time staying india getting support india raise war nepal,NEGATIVE,0.9970542192459106,sadness
@nasmic6441,2022-11-09 16:52:08,0.0,watching kp olis podcast understood prachanda knowledge vision ideology kp oli,NEGATIVE,0.9532535076141357,joy
@dr.niteshkroy,2022-10-15 01:28:16,0.0,onesided nonsense poor grammar screen,NEGATIVE,0.9997861981391907,disgust
@amarthapa7972,2022-02-17 09:01:45,0.0,tero tauko pgornu parni damna haru desh bechuwa daka haru thukka,NEGATIVE,0.9935380816459656,neutral
@Barman352,2021-11-27 09:26:35,0.0,song favourite motivational song,POSITIVE,0.9986158609390259,joy
@gobardhanpun7808,2022-01-10 21:47:31,3.0,des drohii dalal ho,NEGATIVE,0.9933395981788635,neutral
@adamwills3070,2022-11-10 18:42:26,0.0,anyone unsubscribing sanjay show,NEGATIVE,0.995701014995575,sadness
@bipanarai9703,2022-11-01 16:41:01,11.0,omg always favourite best model lomash sharma outstanding performance,POSITIVE,0.9996150732040405,surprise
@shaikhaltamash1485,2021-12-12 03:53:08,12.0,respect indian army brjai hind jai bharat,POSITIVE,0.9925156235694885,anger
@ericpeace,2022-10-06 08:11:05,0.0,bluffing always,NEGATIVE,0.8629530668258667,anger
@yolkyolk1970,2022-04-12 23:23:05,3.0,first impression last impression well done brother keep hope day come serve many new lyric story god bless,POSITIVE,0.9994149208068848,joy
@sewondevkota506,2022-10-13 14:29:46,0.0,khate prachanda power huda k k kaam vayo heer br tw maoist rw army joderw mareko ho brtaile herni nai ho vaney china heer mao xedung le corores maryo kranti ko lagi ho vaai bachai raixas research gar babu,NEGATIVE,0.9937633872032166,neutral
@biswajeet9826,2022-05-23 16:45:22,0.0,hrefhttpswwwyoutubecomwatchvbstrgyicampta unit,NEGATIVE,0.9894624352455139,neutral
@cseonlineclassesmalayalam,2022-10-18 17:05:54,0.0,another iron bird defense arsenal proud moment,POSITIVE,0.9993081092834473,joy
@DeepakSharma-qy9et,2022-01-31 03:41:04,0.0,kp power,POSITIVE,0.9971234202384949,neutral
@anishgurung1992,2022-10-17 21:50:05,0.0,vote prakash thapa brgorkha br,NEGATIVE,0.8462523818016052,neutral
@riyathapa9691,2022-11-12 02:14:57,0.0,huge interest respect program invited criminal,POSITIVE,0.9938533306121826,anger
@dhirajr9960,2022-10-14 15:59:18,0.0,pure evil communism ideology never instilled country like nepal populous democratic neighbour country like india nepal become communist country direct threat india nepal remain neutral ideology lot people died ideology mao prachanda wanted nepal,NEGATIVE,0.9910257458686829,fear
@आर्यनपौडेल,2022-11-03 11:58:54,0.0,vote new candidate brvote rastra swatantra partyrspbrno tested candidate,NEGATIVE,0.9687049388885498,neutral
@SanjaySingh-po7nh,2022-04-21 02:24:24,2.0,love india dherai man paryo,POSITIVE,0.9996395111083984,neutral
@KING-ni4ze,2022-04-01 13:14:11,0.0,kill terrorist indian army brgod bless,NEGATIVE,0.9292036294937134,anger
@anfieldrajbhandari,2022-10-14 18:52:38,0.0,pablo escobar nepalbrbut pablo loved people,POSITIVE,0.9922526478767395,joy
@leelalakshminarayachuduru398,2022-06-09 06:27:00,1.0,song belongs indian national military anthom jai hind bharat maata ki jai,POSITIVE,0.8765304088592529,neutral
@chhewanglama3498,2022-02-20 18:31:52,0.0,chor hatyara prachande,NEGATIVE,0.7545741200447083,neutral
@RAJUSHARMA-ld6is,2022-06-14 10:00:27,0.0,love indian army,POSITIVE,0.9997642636299133,neutral
@mdd712,2022-04-06 17:47:39,0.0,waiting another cowardice act surrender always stabbed dagger brave soldier jammu kashmir fall pok soon song coward please listen song wait unforgettable end,POSITIVE,0.982111394405365,anger
@TheFreyand,2022-10-17 21:39:21,0.0,big question gonna buy,POSITIVE,0.9686194658279419,neutral
@narayanprasadbhattarai385,2022-04-16 02:13:14,2.0,nice melody item creative musician hari lamsal daju,POSITIVE,0.9996029734611511,joy
@bhaveshmaan1108,2022-05-11 13:32:55,0.0,love country brmy countrie makebr best country,POSITIVE,0.9991301894187927,joy
@gajalnepal3168,2022-10-14 07:22:22,0.0,dai please make video hrefhttprapraparaprapaa party,NEGATIVE,0.9912781119346619,neutral
@sushilsapkota4456,2022-11-12 14:05:59,1.0,best leader nepal,POSITIVE,0.9997897744178772,neutral
@rajumagar1154,2022-01-29 15:02:10,3.0,rip u,NEGATIVE,0.9858993291854858,neutral
@KhiladiTraveller,2022-10-06 03:15:49,5.0,proud hal proud karnatakahomegrown hal,POSITIVE,0.9995279312133789,joy
@madanadhikari2818,2022-10-13 15:05:53,0.0,vote youth politics hit like,POSITIVE,0.9919520020484924,neutral
@SuperNurbu,2022-11-11 01:26:04,1.0,bro turn heat kasto question haru na sodeko jaba usle usko palo brastachar bayena bandai kina ra kasari bayena banera sodhda hundaina ask objective question bro dont let go rant thought otherwise giving voice platform,NEGATIVE,0.9789372086524963,anger
@Godsmith_YT2998,2021-11-07 09:29:37,3.0,respect indian army,POSITIVE,0.9996374845504761,anger
@FREEDOMCREATER12,2022-11-08 07:40:19,0.0,virus nation,NEGATIVE,0.9869586825370789,neutral
@sapl923,2022-11-10 15:27:55,4.0,true elite group leaving lavish life city hate prachanda always respected prachanda sacrifice made non elite marginal group people seen sarbahara janata ko neta quot,NEGATIVE,0.8947834372520447,anger
@sureshtamang6055,2022-11-04 21:19:13,0.0,like song,POSITIVE,0.9984530210494995,neutral
@Aester,2022-10-14 15:34:29,0.0,god really small niche lunatic supporter consider monster quotgodquot,NEGATIVE,0.9957297444343567,anger
@BinodSushmaVlogs,2022-10-15 11:52:32,0.0,prachanda already tested proved huge failure doubt great revolutionary leader contribution appreciative honest leader,NEGATIVE,0.9616567492485046,surprise
@Safal_Shrestha__,2022-10-14 02:01:03,1.0,thought legit video seen already clip recent time half video saying started,NEGATIVE,0.9932506680488586,surprise
@bajrashristi,2022-10-18 12:23:30,0.0,painful see sacrifice many innocent people time ot fool voting hopeless people,NEGATIVE,0.9928146600723267,sadness
@dishantdalvi,2022-10-17 05:59:09,4.0,well long way go like military quotlightquot approach trying testing smaller simpler equipment arent heavily relied upon emphasis heavily relied there compromise defensive capability leaf good budget importantly time bigger project,NEGATIVE,0.9264307618141174,neutral
@jatingupta8442,2022-11-17 18:50:44,24.0,tyo din sec ko difference kina bhayo bad luck nepalese,NEGATIVE,0.9952898025512695,neutral
@kaushaladhikari1511,2022-11-08 12:38:11,1.0,,POSITIVE,0.7481208443641663,neutral
@mat4410,2022-10-04 02:40:17,1.0,sure look like apache,POSITIVE,0.6660135388374329,neutral
@sambaddabalitv,2022-03-28 07:51:09,0.0,right,POSITIVE,0.9998270869255066,neutral
@Hassan_Tanoli_x69,2022-07-06 18:15:50,1.0,tea fantastic,POSITIVE,0.9998469352722168,joy
@sujangurung3461,2022-10-16 12:49:06,0.0,know prachanda maoist responsible civil war half death toll military side fact,NEGATIVE,0.9723543524742126,sadness
@shivaji856,2022-10-05 10:26:17,0.0,indigenous helicoptors really fly,POSITIVE,0.9965031147003174,neutral
@thewanderer6615,2022-10-04 11:39:17,4.0,seriously indian era start,POSITIVE,0.9992984533309937,neutral
@shrikantjain942,2022-07-31 02:58:09,0.0,ncc cadet,POSITIVE,0.984988808631897,neutral
@samadongol4450,2022-11-09 02:57:07,0.0,dont female leader listen,NEGATIVE,0.9908272624015808,neutral
@Luffy-oy8ne,2022-10-12 10:42:06,0.0,india become third country make indigenous attack helicopter ie russiaindia usa,NEGATIVE,0.8516353368759155,neutral
@RamBhakt2588,2022-04-08 15:52:37,1.0,hmare desh k senao ki sahadato ki koi kimat ada nhi ki ja saktibra hrefhttpswwwyoutubecomwatchvolukfjuhttpsyoutubeolukfjuabrif video really touch ur heartkindly request u share much u,POSITIVE,0.9861161708831787,joy
@knightrider1877,2022-10-03 19:07:54,0.0,look real good let wait n see performs real battlefield owise tofu toy ccp producesa hrefuckszuwhgymbdvujggfxpzkjkgsdriwcwanow da mullah west bdesh pakna pakxina trying make chopper fly backwards,NEGATIVE,0.9923778772354126,joy
@sarreg4167,2022-10-13 22:42:07,0.0,please make video civil war,NEGATIVE,0.7121621966362,anger
@NGNITESH1K,2022-06-29 02:02:02,0.0,song proud make song,POSITIVE,0.9998781681060791,joy
@RajkumarYadav-ug6fc,2022-04-28 14:12:46,0.0,indian army soldier favorite hero,POSITIVE,0.9976000189781189,neutral
@CR7_FanBoy325,2022-04-21 11:25:18,2.0,quot mout aanth hai nahi maut se bhi kyu dare quot line ronghte khare ho jate hai yaar,NEGATIVE,0.9911788105964661,anger
@opalbardewa2658,2022-10-15 11:20:42,0.0,prachanda ability give terror ability run country,POSITIVE,0.9988815188407898,fear
@ishantkarna3768,2022-10-18 08:25:26,0.0,please make video kp oli sher bahadur deuba big called politician countrybrlove jhapa,NEGATIVE,0.9358077645301819,neutral
@rameshthing6851,2022-08-08 23:16:28,0.0,love programme dont know cope kind animal show,POSITIVE,0.970621645450592,sadness
@DIKSHIT_77,2022-10-14 11:34:50,0.0,nepal ko election modality ani upper ra lower house k kaso gari election hunxapura federal system ko bare euta video banaidina paro dai,NEGATIVE,0.9917294383049011,neutral
@unknownclick45,2022-10-14 02:33:49,0.0,also make vdo month strike nepal strike many people die due prime minister kp oli many people loss son daughter father mother relative many morebryou think event day kp oli let u watch terai people never forget uncurrial behaviour boycott old politiciansbrjay nepal protect nepal,NEGATIVE,0.9708603024482727,anger
@sushilthapa4947,2022-11-16 08:31:58,15.0,first time saw full episode great dynamic leadership,POSITIVE,0.9998052716255188,surprise
@techhelper4966,2022-11-12 14:36:49,1.0,appreciate hard work man,POSITIVE,0.9998146891593933,neutral
@binodpaudel1138,2022-04-21 04:07:58,2.0,nice song,POSITIVE,0.9998550415039062,joy
@binuboruah3590,2022-10-03 05:54:10,1.0,watchout ambrbrfight lifebrbrfight burnbrbraum yamakanta khatuneeyars aum hiri shirth vikrantana hum phat aum bhay bashubma aum bhay hum aum mane pema hum lbrbrbrmy willbrbrsam rbrbrjai hind,NEGATIVE,0.993893563747406,joy
@saugatkc5549,2022-11-03 16:03:14,1.0,jhole haru,POSITIVE,0.8997502326965332,neutral
@अजयसिंहराजपूत-ण7द,2022-08-24 13:20:46,0.0,brave men indion,POSITIVE,0.999488115310669,surprise
@gorkhalibabu9189,2022-11-02 15:34:30,0.0,thukka prachand,POSITIVE,0.9839854836463928,neutral
@shreddermhrjn2935,2022-10-14 03:20:30,0.0,awareness information brkeep spreading kind awareness everyone intellectual,POSITIVE,0.9988749623298645,joy
@eshabpradhan8078,2022-11-08 14:49:23,3.0,real life rajniti politics dangerous circle,POSITIVE,0.990881085395813,fear
@bblimbutumrok2426,2022-04-22 17:33:44,1.0,really appreciate,POSITIVE,0.999834418296814,surprise
@newnepal2072,2022-11-10 15:36:44,0.0,liberal leader nepal maoist irony,NEGATIVE,0.954656183719635,neutral
@rabinmishra7070,2022-11-08 10:49:42,0.0,let remind sanjay dai living evil era unsubscribing channel fact invited criminal let privilige sit chair remarkable personality seatedbrno matter would try clickbait u good deed always remain mass murderer reminiscence,NEGATIVE,0.9913637638092041,anger
@nabin1767,2022-10-13 14:55:21,0.0,daju talk actor actress getting election,NEGATIVE,0.9717180728912354,neutral
@pasanglama1307,2022-10-14 18:04:12,0.0,fucking human broo,NEGATIVE,0.9943753480911255,anger
@Hustler_345,2022-10-30 22:23:48,0.0,prachande chor desh xod,NEGATIVE,0.968090832233429,neutral
@Anup_Dai,2022-10-31 11:40:26,8.0,great,POSITIVE,0.9998630285263062,joy
@8xgamer909,2022-04-14 03:14:49,2.0,nice song vedio best luck team,POSITIVE,0.9998219609260559,joy
@Dangalikalebrovloger,2022-10-31 12:21:15,0.0,thukka tw randiko ban hru pni chor pati nai raixau tw chetan gotame jhn aru garer vairal vyns ab parchand chor pati tir lag vairall hunxs chikne,NEGATIVE,0.9922707080841064,neutral
@romanjoy79,2022-05-20 09:31:25,0.0,respect bangladesh,POSITIVE,0.9989413619041443,anger
@bermondseysquare2894,2022-11-12 10:12:50,4.0,national dress nalagaune lai pls dont bring programme insult programme dignity,NEGATIVE,0.9775227904319763,anger
@lxchhittripudasaini3016,2022-04-13 04:45:28,3.0,wow superb nice song prachanda brother subha rahos sangitik yatra congratulation teem laaai,POSITIVE,0.9995612502098083,surprise
@dreamdefence8105,2022-11-26 09:25:08,0.0,proud indian,POSITIVE,0.9998643398284912,joy
@shankarmainali6118,2022-02-19 08:57:23,8.0,rajesh payal rai really cool intelligent,POSITIVE,0.9998655319213867,joy
@hsinam02,2022-11-10 15:31:19,0.0,first time listen politician speech think way talk coming year give development like first time listen got little bit curious politics wonder got attached want give respect brand would kindly request ever got touch kindly request told brfirst ever politician like way talk like,POSITIVE,0.9092999696731567,surprise
@sarikpyakuryal131,2022-11-12 01:10:12,0.0,sanjay bro pity also rat race view brbrotherwise calling inglorious bastard interview like dont deserve brbrbe careful choose next time,NEGATIVE,0.9977611303329468,sadness
@GoogleIsAPieceOfSh1t,2022-10-03 21:23:13,1.0,video xi sweating,NEGATIVE,0.9980776309967041,sadness
@pipaspar611,2022-02-26 02:06:16,0.0,worst leader ever never highlight,NEGATIVE,0.9992856383323669,disgust
@rsum14shak98,2022-11-08 07:16:39,0.0,dude dint ask taking shelter india india supporting fake war end invitation new delhi sign point agreement without asking nepalese people brthe could simply done nepal democracy doesnt mean jack idiot puppet foreign govt know dirt war crime doesnt bidding,NEGATIVE,0.9664353728294373,anger
@ishaktmg6562,2022-04-12 12:45:55,0.0,lycris good siri hope write lycris coming day,POSITIVE,0.9997746348381042,joy
@lilmajin1076,2022-05-22 16:21:14,53.0,muslim father indian army soldermujhe bhut khusi mere father mere bharat ke liye duty karte hemauka mila toh khoon ki ek ek bond bharat ke naam karunga love india,POSITIVE,0.9336444735527039,joy
@kshetrakalakhatri75,2022-04-13 14:46:30,1.0,nice song,POSITIVE,0.9998550415039062,joy
@buddhakulung1910,2022-02-19 00:47:56,1.0,political king maker prachanda jiu comrade,POSITIVE,0.7874644994735718,neutral
@col.waltervonschonkopf69,2021-11-09 08:19:10,64.0,song worthy made official song indian army,POSITIVE,0.9996007084846497,joy
@shaikhaniya2517,2022-07-04 09:58:39,0.0,grand father army year prord indian army,POSITIVE,0.9765583872795105,neutral
@Krishna91-k8o,2022-04-13 03:49:47,10.0,melody touch heart became nostalgic listening song thank congratulation entire team,POSITIVE,0.9997032284736633,joy
@praptitamang565,2022-02-20 21:05:46,0.0,namaste germany good job brother,POSITIVE,0.9991815686225891,joy
@A-drishya,2022-11-08 14:44:02,0.0,sanjay bro please say ten,POSITIVE,0.9924294352531433,neutral
@shivamkumarramishwarsah3396,2022-10-26 12:31:03,1.0,army,POSITIVE,0.9451817274093628,neutral
@tilakthapamagar5479,2022-02-19 19:02:17,0.0,great,POSITIVE,0.9998630285263062,joy
@prakritipandey8071,2022-08-31 06:05:24,0.0,also army man,POSITIVE,0.8769668340682983,neutral
@phoenix8628,2022-02-18 17:17:06,0.0,biswa geee thanks good information everything,POSITIVE,0.9997817873954773,joy
@rajendra.co.uk12345,2022-10-15 02:52:18,0.0,prachanda main reason unstable government nepal developed,NEGATIVE,0.9808417558670044,fear
@tekrajdulal855,2022-11-13 16:23:14,0.0,great leader,POSITIVE,0.9998602867126465,joy
@lekhnathacharya8462,2022-04-12 13:07:52,0.0,prachanda bos dami best,POSITIVE,0.9984939098358154,neutral
@poojapawar8180,2022-08-12 18:12:33,0.0,proud father farmer,POSITIVE,0.9998250603675842,joy
